network_id,family_nodes,friend_nodes,family_active_nodes,friend_active_nodes,family_support,friend_support,initial_mfq,mfq_with_network,mfq_without_network,episode_number,p_connection_1
47,2,10,1,1,1,1,6,10,7,6,0.15
47,2,10,1,1,1,1,6,9,8,7,0.15
47,2,10,1,1,1,1,6,9,9,8,0.15
47,2,10,1,1,1,1,6,10,8,9,0.15
47,2,10,1,1,1,1,6,9,8,10,0.15
48,3,6,0,1,0,1,8,8,8,0,0.15
48,3,6,0,1,0,1,8,11,11,1,0.15
48,3,6,0,1,0,1,8,11,11,2,0.15
48,3,6,0,1,0,1,8,12,11,3,0.15
48,3,6,0,1,0,1,8,11,10,4,0.15
48,3,6,0,1,0,1,8,10,9,5,0.15
48,3,6,0,1,0,1,8,10,9,6,0.15
48,3,6,0,1,0,1,8,12,9,7,0.15
48,3,6,0,1,0,1,8,11,11,8,0.15
48,3,6,0,1,0,1,8,11,11,9,0.15
48,3,6,0,1,0,1,8,11,11,10,0.15
49,2,5,0,0,0,0,2,2,2,0,0.15
49,2,5,0,0,0,0,2,2,3,1,0.15
49,2,5,0,0,0,0,2,4,2,2,0.15
49,2,5,0,0,0,0,2,4,2,3,0.15
49,2,5,0,0,0,0,2,5,4,4,0.15
49,2,5,0,0,0,0,2,3,4,5,0.15
49,2,5,0,0,0,0,2,2,3,6,0.15
49,2,5,0,0,0,0,2,2,2,7,0.15
49,2,5,0,0,0,0,2,3,2,8,0.15
49,2,5,0,0,0,0,2,3,2,9,0.15
49,2,5,0,0,0,0,2,3,3,10,0.15
50,9,11,2,1,2,1,52,52,52,0,0.15
50,9,11,2,1,2,1,52,66,66,1,0.15
50,9,11,2,1,2,1,52,66,66,2,0.15
50,9,11,2,1,2,1,52,66,66,3,0.15
50,9,11,2,1,2,1,52,66,66,4,0.15
50,9,11,2,1,2,1,52,66,66,5,0.15
50,9,11,2,1,2,1,52,66,66,6,0.15
50,9,11,2,1,2,1,52,66,66,7,0.15
50,9,11,2,1,2,1,52,66,66,8,0.15
50,9,11,2,1,2,1,52,66,66,9,0.15
50,9,11,2,1,2,1,52,66,66,10,0.15
51,5,13,0,4,0,4,25,25,25,0,0.15
51,5,13,0,4,0,4,25,32,32,1,0.15
51,5,13,0,4,0,4,25,35,36,2,0.15
51,5,13,0,4,0,4,25,38,36,3,0.15
51,5,13,0,4,0,4,25,36,36,4,0.15
51,5,13,0,4,0,4,25,35,36,5,0.15
51,5,13,0,4,0,4,25,35,37,6,0.15
51,5,13,0,4,0,4,25,35,36,7,0.15
51,5,13,0,4,0,4,25,36,37,8,0.15
51,5,13,0,4,0,4,25,36,37,9,0.15
51,5,13,0,4,0,4,25,34,37,10,0.15
52,10,9,1,2,1,2,64,64,64,0,0.15
52,10,9,1,2,1,2,64,66,66,1,0.15
52,10,9,1,2,1,2,64,66,66,2,0.15
52,10,9,1,2,1,2,64,66,66,3,0.15
52,10,9,1,2,1,2,64,66,66,4,0.15
52,10,9,1,2,1,2,64,66,66,5,0.15
52,10,9,1,2,1,2,64,66,66,6,0.15
52,10,9,1,2,1,2,64,66,66,7,0.15
52,10,9,1,2,1,2,64,66,66,8,0.15
52,10,9,1,2,1,2,64,66,66,9,0.15
52,10,9,1,2,1,2,64,66,66,10,0.15
53,8,1,2,0,2,0,50,50,50,0,0.15
53,8,1,2,0,2,0,50,66,65,1,0.15
53,8,1,2,0,2,0,50,66,66,2,0.15
53,8,1,2,0,2,0,50,66,66,3,0.15
53,8,1,2,0,2,0,50,66,66,4,0.15
53,8,1,2,0,2,0,50,66,66,5,0.15
53,8,1,2,0,2,0,50,66,66,6,0.15
53,8,1,2,0,2,0,50,66,66,7,0.15
53,8,1,2,0,2,0,50,66,66,8,0.15
53,8,1,2,0,2,0,50,66,66,9,0.15
53,8,1,2,0,2,0,50,66,66,10,0.15
54,4,3,0,0,0,0,20,20,20,0,0.15
54,4,3,0,0,0,0,20,25,25,1,0.15
54,4,3,0,0,0,0,20,27,30,2,0.15
54,4,3,0,0,0,0,20,31,28,3,0.15
54,4,3,0,0,0,0,20,30,28,4,0.15
54,4,3,0,0,0,0,20,31,29,5,0.15
54,4,3,0,0,0,0,20,31,32,6,0.15
54,4,3,0,0,0,0,20,29,31,7,0.15
54,4,3,0,0,0,0,20,29,29,8,0.15
54,4,3,0,0,0,0,20,29,32,9,0.15
54,4,3,0,0,0,0,20,30,30,10,0.15
55,10,11,1,4,1,4,64,64,64,0,0.15
55,10,11,1,4,1,4,64,66,66,1,0.15
55,10,11,1,4,1,4,64,66,66,2,0.15
55,10,11,1,4,1,4,64,66,66,3,0.15
55,10,11,1,4,1,4,64,66,66,4,0.15
55,10,11,1,4,1,4,64,66,66,5,0.15
55,10,11,1,4,1,4,64,66,66,6,0.15
55,10,11,1,4,1,4,64,66,66,7,0.15
55,10,11,1,4,1,4,64,66,66,8,0.15
55,10,11,1,4,1,4,64,66,66,9,0.15
55,10,11,1,4,1,4,64,66,66,10,0.15
56,5,10,0,4,0,4,24,24,24,0,0.15
56,5,10,0,4,0,4,24,32,31,1,0.15
56,5,10,0,4,0,4,24,33,35,2,0.15
56,5,10,0,4,0,4,24,33,36,3,0.15
56,5,10,0,4,0,4,24,33,35,4,0.15
56,5,10,0,4,0,4,24,34,35,5,0.15
56,5,10,0,4,0,4,24,33,36,6,0.15
56,5,10,0,4,0,4,24,36,36,7,0.15
56,5,10,0,4,0,4,24,33,35,8,0.15
56,5,10,0,4,0,4,24,34,34,9,0.15
56,5,10,0,4,0,4,24,34,36,10,0.15
57,2,9,0,2,0,2,4,4,4,0,0.15
57,2,9,0,2,0,2,4,6,4,1,0.15
57,2,9,0,2,0,2,4,6,7,2,0.15
57,2,9,0,2,0,2,4,5,6,3,0.15
57,2,9,0,2,0,2,4,5,7,4,0.15
57,2,9,0,2,0,2,4,6,5,5,0.15
57,2,9,0,2,0,2,4,6,6,6,0.15
57,2,9,0,2,0,2,4,6,5,7,0.15
57,2,9,0,2,0,2,4,6,5,8,0.15
57,2,9,0,2,0,2,4,5,5,9,0.15
57,2,9,0,2,0,2,4,7,7,10,0.15
58,6,5,2,0,2,0,34,34,34,0,0.15
58,6,5,2,0,2,0,34,45,44,1,0.15
58,6,5,2,0,2,0,34,48,50,2,0.15
58,6,5,2,0,2,0,34,48,50,3,0.15
58,6,5,2,0,2,0,34,50,49,4,0.15
58,6,5,2,0,2,0,34,48,49,5,0.15
58,6,5,2,0,2,0,34,48,49,6,0.15
58,6,5,2,0,2,0,34,47,50,7,0.15
58,6,5,2,0,2,0,34,49,47,8,0.15
58,6,5,2,0,2,0,34,50,48,9,0.15
58,6,5,2,0,2,0,34,49,48,10,0.15
59,9,8,0,1,0,1,52,52,52,0,0.15
59,9,8,0,1,0,1,52,66,66,1,0.15
59,9,8,0,1,0,1,52,66,66,2,0.15
59,9,8,0,1,0,1,52,66,66,3,0.15
59,9,8,0,1,0,1,52,66,66,4,0.15
59,9,8,0,1,0,1,52,66,66,5,0.15
59,9,8,0,1,0,1,52,66,66,6,0.15
59,9,8,0,1,0,1,52,66,66,7,0.15
59,9,8,0,1,0,1,52,66,66,8,0.15
59,9,8,0,1,0,1,52,66,66,9,0.15
59,9,8,0,1,0,1,52,66,66,10,0.15
60,3,5,0,0,0,0,11,11,11,0,0.15
60,3,5,0,0,0,0,11,13,13,1,0.15
60,3,5,0,0,0,0,11,16,15,2,0.15
60,3,5,0,0,0,0,11,17,16,3,0.15
60,3,5,0,0,0,0,11,16,17,4,0.15
60,3,5,0,0,0,0,11,15,16,5,0.15
60,3,5,0,0,0,0,11,15,16,6,0.15
60,3,5,0,0,0,0,11,17,17,7,0.15
60,3,5,0,0,0,0,11,17,14,8,0.15
60,3,5,0,0,0,0,11,18,14,9,0.15
60,3,5,0,0,0,0,11,16,15,10,0.15
61,5,5,1,1,1,1,28,28,28,0,0.15
61,5,5,1,1,1,1,28,38,39,1,0.15
61,5,5,1,1,1,1,28,39,40,2,0.15
61,5,5,1,1,1,1,28,40,39,3,0.15
61,5,5,1,1,1,1,28,39,41,4,0.15
61,5,5,1,1,1,1,28,39,42,5,0.15
61,5,5,1,1,1,1,28,41,43,6,0.15
61,5,5,1,1,1,1,28,42,41,7,0.15
61,5,5,1,1,1,1,28,39,39,8,0.15
61,5,5,1,1,1,1,28,39,41,9,0.15
61,5,5,1,1,1,1,28,40,42,10,0.15
62,6,8,1,2,1,2,29,29,29,0,0.15
62,6,8,1,2,1,2,29,38,38,1,0.15
62,6,8,1,2,1,2,29,40,41,2,0.15
62,6,8,1,2,1,2,29,41,43,3,0.15
62,6,8,1,2,1,2,29,43,42,4,0.15
62,6,8,1,2,1,2,29,43,43,5,0.15
62,6,8,1,2,1,2,29,42,43,6,0.15
62,6,8,1,2,1,2,29,41,42,7,0.15
62,6,8,1,2,1,2,29,41,42,8,0.15
62,6,8,1,2,1,2,29,39,44,9,0.15
62,6,8,1,2,1,2,29,40,43,10,0.15
63,6,8,3,0,3,0,30,30,30,0,0.15
63,6,8,3,0,3,0,30,39,40,1,0.15
63,6,8,3,0,3,0,30,42,44,2,0.15
63,6,8,3,0,3,0,30,44,44,3,0.15
63,6,8,3,0,3,0,30,42,44,4,0.15
63,6,8,3,0,3,0,30,44,45,5,0.15
63,6,8,3,0,3,0,30,44,44,6,0.15
63,6,8,3,0,3,0,30,44,43,7,0.15
63,6,8,3,0,3,0,30,43,45,8,0.15
63,6,8,3,0,3,0,30,43,44,9,0.15
63,6,8,3,0,3,0,30,42,45,10,0.15
64,6,13,1,2,1,2,34,34,34,0,0.15
64,6,13,1,2,1,2,34,44,45,1,0.15
64,6,13,1,2,1,2,34,49,47,2,0.15
64,6,13,1,2,1,2,34,49,49,3,0.15
64,6,13,1,2,1,2,34,47,49,4,0.15
64,6,13,1,2,1,2,34,48,50,5,0.15
64,6,13,1,2,1,2,34,47,52,6,0.15
64,6,13,1,2,1,2,34,47,50,7,0.15
64,6,13,1,2,1,2,34,48,51,8,0.15
64,6,13,1,2,1,2,34,46,52,9,0.15
64,6,13,1,2,1,2,34,48,50,10,0.15
65,3,1,0,0,0,0,11,11,11,0,0.15
65,3,1,0,0,0,0,11,16,13,1,0.15
65,3,1,0,0,0,0,11,17,13,2,0.15
65,3,1,0,0,0,0,11,15,15,3,0.15
65,3,1,0,0,0,0,11,16,18,4,0.15
65,3,1,0,0,0,0,11,17,18,5,0.15
65,3,1,0,0,0,0,11,16,16,6,0.15
65,3,1,0,0,0,0,11,17,16,7,0.15
65,3,1,0,0,0,0,11,17,16,8,0.15
65,3,1,0,0,0,0,11,16,16,9,0.15
65,3,1,0,0,0,0,11,16,18,10,0.15
66,10,13,0,1,0,1,63,63,63,0,0.15
66,10,13,0,1,0,1,63,66,66,1,0.15
66,10,13,0,1,0,1,63,66,66,2,0.15
66,10,13,0,1,0,1,63,66,66,3,0.15
66,10,13,0,1,0,1,63,66,66,4,0.15
66,10,13,0,1,0,1,63,66,66,5,0.15
66,10,13,0,1,0,1,63,66,66,6,0.15
66,10,13,0,1,0,1,63,66,66,7,0.15
66,10,13,0,1,0,1,63,66,66,8,0.15
66,10,13,0,1,0,1,63,66,66,9,0.15
66,10,13,0,1,0,1,63,66,66,10,0.15
67,9,6,0,1,0,1,52,52,52,0,0.15
67,9,6,0,1,0,1,52,66,66,1,0.15
67,9,6,0,1,0,1,52,66,66,2,0.15
67,9,6,0,1,0,1,52,66,66,3,0.15
67,9,6,0,1,0,1,52,66,66,4,0.15
67,9,6,0,1,0,1,52,66,66,5,0.15
67,9,6,0,1,0,1,52,66,66,6,0.15
67,9,6,0,1,0,1,52,66,66,7,0.15
67,9,6,0,1,0,1,52,66,66,8,0.15
67,9,6,0,1,0,1,52,66,66,9,0.15
67,9,6,0,1,0,1,52,66,66,10,0.15
68,6,7,2,1,2,1,32,32,32,0,0.15
68,6,7,2,1,2,1,32,43,42,1,0.15
68,6,7,2,1,2,1,32,45,46,2,0.15
68,6,7,2,1,2,1,32,46,48,3,0.15
68,6,7,2,1,2,1,32,46,48,4,0.15
68,6,7,2,1,2,1,32,44,48,5,0.15
68,6,7,2,1,2,1,32,48,46,6,0.15
68,6,7,2,1,2,1,32,46,48,7,0.15
68,6,7,2,1,2,1,32,45,47,8,0.15
68,6,7,2,1,2,1,32,44,46,9,0.15
68,6,7,2,1,2,1,32,43,46,10,0.15
69,2,8,0,2,0,2,3,3,3,0,0.15
69,2,8,0,2,0,2,3,5,4,1,0.15
69,2,8,0,2,0,2,3,3,3,2,0.15
69,2,8,0,2,0,2,3,1,3,3,0.15
69,2,8,0,2,0,2,3,5,5,4,0.15
69,2,8,0,2,0,2,3,4,3,5,0.15
69,2,8,0,2,0,2,3,6,4,6,0.15
69,2,8,0,2,0,2,3,7,3,7,0.15
69,2,8,0,2,0,2,3,6,4,8,0.15
69,2,8,0,2,0,2,3,6,4,9,0.15
69,2,8,0,2,0,2,3,3,4,10,0.15
70,7,5,2,0,2,0,43,43,43,0,0.15
70,7,5,2,0,2,0,43,56,56,1,0.15
70,7,5,2,0,2,0,43,61,61,2,0.15
70,7,5,2,0,2,0,43,62,62,3,0.15
70,7,5,2,0,2,0,43,63,64,4,0.15
70,7,5,2,0,2,0,43,63,63,5,0.15
70,7,5,2,0,2,0,43,63,62,6,0.15
70,7,5,2,0,2,0,43,63,62,7,0.15
70,7,5,2,0,2,0,43,63,64,8,0.15
70,7,5,2,0,2,0,43,63,64,9,0.15
70,7,5,2,0,2,0,43,62,63,10,0.15
71,10,4,1,1,1,1,63,63,63,0,0.15
71,10,4,1,1,1,1,63,66,66,1,0.15
71,10,4,1,1,1,1,63,66,66,2,0.15
71,10,4,1,1,1,1,63,66,66,3,0.15
71,10,4,1,1,1,1,63,66,66,4,0.15
71,10,4,1,1,1,1,63,66,66,5,0.15
71,10,4,1,1,1,1,63,66,66,6,0.15
71,10,4,1,1,1,1,63,66,66,7,0.15
71,10,4,1,1,1,1,63,66,66,8,0.15
71,10,4,1,1,1,1,63,66,66,9,0.15
71,10,4,1,1,1,1,63,66,66,10,0.15
72,10,11,2,2,2,2,63,63,63,0,0.15
72,10,11,2,2,2,2,63,66,66,1,0.15
72,10,11,2,2,2,2,63,66,66,2,0.15
72,10,11,2,2,2,2,63,66,66,3,0.15
72,10,11,2,2,2,2,63,66,66,4,0.15
72,10,11,2,2,2,2,63,66,66,5,0.15
72,10,11,2,2,2,2,63,66,66,6,0.15
72,10,11,2,2,2,2,63,66,66,7,0.15
72,10,11,2,2,2,2,63,66,66,8,0.15
72,10,11,2,2,2,2,63,66,66,9,0.15
72,10,11,2,2,2,2,63,66,66,10,0.15
73,9,7,2,0,2,0,54,54,54,0,0.15
73,9,7,2,0,2,0,54,66,66,1,0.15
73,9,7,2,0,2,0,54,66,66,2,0.15
73,9,7,2,0,2,0,54,66,66,3,0.15
73,9,7,2,0,2,0,54,66,66,4,0.15
73,9,7,2,0,2,0,54,66,66,5,0.15
73,9,7,2,0,2,0,54,66,66,6,0.15
73,9,7,2,0,2,0,54,66,66,7,0.15
73,9,7,2,0,2,0,54,66,66,8,0.15
73,9,7,2,0,2,0,54,66,66,9,0.15
73,9,7,2,0,2,0,54,66,66,10,0.15
74,3,12,0,2,0,2,13,13,13,0,0.15
74,3,12,0,2,0,2,13,17,19,1,0.15
74,3,12,0,2,0,2,13,19,19,2,0.15
74,3,12,0,2,0,2,13,19,19,3,0.15
74,3,12,0,2,0,2,13,20,19,4,0.15
74,3,12,0,2,0,2,13,18,20,5,0.15
74,3,12,0,2,0,2,13,19,19,6,0.15
74,3,12,0,2,0,2,13,17,20,7,0.15
74,3,12,0,2,0,2,13,18,20,8,0.15
74,3,12,0,2,0,2,13,19,19,9,0.15
74,3,12,0,2,0,2,13,20,18,10,0.15
75,7,3,0,1,0,1,44,44,44,0,0.15
75,7,3,0,1,0,1,44,58,58,1,0.15
75,7,3,0,1,0,1,44,61,62,2,0.15
75,7,3,0,1,0,1,44,63,63,3,0.15
75,7,3,0,1,0,1,44,63,65,4,0.15
75,7,3,0,1,0,1,44,63,66,5,0.15
75,7,3,0,1,0,1,44,65,65,6,0.15
75,7,3,0,1,0,1,44,64,64,7,0.15
75,7,3,0,1,0,1,44,64,65,8,0.15
75,7,3,0,1,0,1,44,63,64,9,0.15
75,7,3,0,1,0,1,44,64,63,10,0.15
76,7,11,0,4,0,4,37,37,37,0,0.15
76,7,11,0,4,0,4,37,47,49,1,0.15
76,7,11,0,4,0,4,37,51,54,2,0.15
76,7,11,0,4,0,4,37,52,53,3,0.15
76,7,11,0,4,0,4,37,53,55,4,0.15
76,7,11,0,4,0,4,37,53,55,5,0.15
76,7,11,0,4,0,4,37,54,57,6,0.15
76,7,11,0,4,0,4,37,52,55,7,0.15
76,7,11,0,4,0,4,37,54,55,8,0.15
76,7,11,0,4,0,4,37,52,54,9,0.15
76,7,11,0,4,0,4,37,53,56,10,0.15
77,2,11,0,1,0,1,4,4,4,0,0.15
77,2,11,0,1,0,1,4,6,5,1,0.15
77,2,11,0,1,0,1,4,6,4,2,0.15
77,2,11,0,1,0,1,4,7,4,3,0.15
77,2,11,0,1,0,1,4,9,6,4,0.15
77,2,11,0,1,0,1,4,6,5,5,0.15
77,2,11,0,1,0,1,4,5,5,6,0.15
77,2,11,0,1,0,1,4,7,4,7,0.15
77,2,11,0,1,0,1,4,6,6,8,0.15
77,2,11,0,1,0,1,4,5,8,9,0.15
77,2,11,0,1,0,1,4,4,5,10,0.15
78,8,6,3,1,3,1,49,49,49,0,0.15
78,8,6,3,1,3,1,49,62,64,1,0.15
78,8,6,3,1,3,1,49,66,66,2,0.15
78,8,6,3,1,3,1,49,66,66,3,0.15
78,8,6,3,1,3,1,49,66,66,4,0.15
78,8,6,3,1,3,1,49,66,66,5,0.15
78,8,6,3,1,3,1,49,66,66,6,0.15
78,8,6,3,1,3,1,49,66,66,7,0.15
78,8,6,3,1,3,1,49,66,66,8,0.15
78,8,6,3,1,3,1,49,66,66,9,0.15
78,8,6,3,1,3,1,49,66,66,10,0.15
79,2,12,0,4,0,4,7,7,7,0,0.15
79,2,12,0,4,0,4,7,10,9,1,0.15
79,2,12,0,4,0,4,7,12,9,2,0.15
79,2,12,0,4,0,4,7,12,11,3,0.15
79,2,12,0,4,0,4,7,10,11,4,0.15
79,2,12,0,4,0,4,7,10,10,5,0.15
79,2,12,0,4,0,4,7,10,10,6,0.15
79,2,12,0,4,0,4,7,10,11,7,0.15
79,2,12,0,4,0,4,7,12,10,8,0.15
79,2,12,0,4,0,4,7,10,9,9,0.15
79,2,12,0,4,0,4,7,11,10,10,0.15
80,10,10,1,2,1,2,60,60,60,0,0.15
80,10,10,1,2,1,2,60,66,66,1,0.15
80,10,10,1,2,1,2,60,66,66,2,0.15
80,10,10,1,2,1,2,60,66,66,3,0.15
80,10,10,1,2,1,2,60,66,66,4,0.15
80,10,10,1,2,1,2,60,66,66,5,0.15
80,10,10,1,2,1,2,60,66,66,6,0.15
80,10,10,1,2,1,2,60,66,66,7,0.15
80,10,10,1,2,1,2,60,66,66,8,0.15
80,10,10,1,2,1,2,60,66,66,9,0.15
80,10,10,1,2,1,2,60,66,66,10,0.15
81,2,6,0,2,0,2,3,3,3,0,0.15
81,2,6,0,2,0,2,3,5,4,1,0.15
81,2,6,0,2,0,2,3,4,3,2,0.15
81,2,6,0,2,0,2,3,5,4,3,0.15
81,2,6,0,2,0,2,3,6,6,4,0.15
81,2,6,0,2,0,2,3,6,5,5,0.15
81,2,6,0,2,0,2,3,4,3,6,0.15
81,2,6,0,2,0,2,3,5,4,7,0.15
81,2,6,0,2,0,2,3,3,4,8,0.15
81,2,6,0,2,0,2,3,2,3,9,0.15
81,2,6,0,2,0,2,3,4,4,10,0.15
82,8,13,1,2,1,2,48,48,48,0,0.15
82,8,13,1,2,1,2,48,62,64,1,0.15
82,8,13,1,2,1,2,48,66,66,2,0.15
82,8,13,1,2,1,2,48,66,66,3,0.15
82,8,13,1,2,1,2,48,66,66,4,0.15
82,8,13,1,2,1,2,48,66,66,5,0.15
82,8,13,1,2,1,2,48,66,66,6,0.15
82,8,13,1,2,1,2,48,66,66,7,0.15
82,8,13,1,2,1,2,48,66,66,8,0.15
82,8,13,1,2,1,2,48,66,66,9,0.15
82,8,13,1,2,1,2,48,66,66,10,0.15
83,8,5,0,1,0,1,49,49,49,0,0.15
83,8,5,0,1,0,1,49,63,65,1,0.15
83,8,5,0,1,0,1,49,66,66,2,0.15
83,8,5,0,1,0,1,49,66,66,3,0.15
83,8,5,0,1,0,1,49,66,66,4,0.15
83,8,5,0,1,0,1,49,66,66,5,0.15
83,8,5,0,1,0,1,49,66,66,6,0.15
83,8,5,0,1,0,1,49,66,66,7,0.15
83,8,5,0,1,0,1,49,66,66,8,0.15
83,8,5,0,1,0,1,49,66,66,9,0.15
83,8,5,0,1,0,1,49,66,66,10,0.15
84,7,10,0,0,0,0,43,43,43,0,0.15
84,7,10,0,0,0,0,43,58,57,1,0.15
84,7,10,0,0,0,0,43,63,62,2,0.15
84,7,10,0,0,0,0,43,63,63,3,0.15
84,7,10,0,0,0,0,43,63,64,4,0.15
84,7,10,0,0,0,0,43,62,62,5,0.15
84,7,10,0,0,0,0,43,62,63,6,0.15
84,7,10,0,0,0,0,43,62,63,7,0.15
84,7,10,0,0,0,0,43,62,63,8,0.15
84,7,10,0,0,0,0,43,62,62,9,0.15
84,7,10,0,0,0,0,43,65,63,10,0.15
85,8,1,1,0,1,0,47,47,47,0,0.15
85,8,1,1,0,1,0,47,60,62,1,0.15
85,8,1,1,0,1,0,47,65,66,2,0.15
85,8,1,1,0,1,0,47,66,66,3,0.15
85,8,1,1,0,1,0,47,66,66,4,0.15
85,8,1,1,0,1,0,47,66,66,5,0.15
85,8,1,1,0,1,0,47,66,66,6,0.15
85,8,1,1,0,1,0,47,66,66,7,0.15
85,8,1,1,0,1,0,47,66,66,8,0.15
85,8,1,1,0,1,0,47,66,66,9,0.15
85,8,1,1,0,1,0,47,66,66,10,0.15
86,10,9,3,0,3,0,64,64,64,0,0.15
86,10,9,3,0,3,0,64,66,66,1,0.15
86,10,9,3,0,3,0,64,66,66,2,0.15
86,10,9,3,0,3,0,64,66,66,3,0.15
86,10,9,3,0,3,0,64,66,66,4,0.15
86,10,9,3,0,3,0,64,66,66,5,0.15
86,10,9,3,0,3,0,64,66,66,6,0.15
86,10,9,3,0,3,0,64,66,66,7,0.15
86,10,9,3,0,3,0,64,66,66,8,0.15
86,10,9,3,0,3,0,64,66,66,9,0.15
86,10,9,3,0,3,0,64,66,66,10,0.15
87,7,8,2,0,2,0,41,41,41,0,0.15
87,7,8,2,0,2,0,41,52,52,1,0.15
87,7,8,2,0,2,0,41,56,58,2,0.15
87,7,8,2,0,2,0,41,58,59,3,0.15
87,7,8,2,0,2,0,41,58,60,4,0.15
87,7,8,2,0,2,0,41,62,61,5,0.15
87,7,8,2,0,2,0,41,60,59,6,0.15
87,7,8,2,0,2,0,41,59,60,7,0.15
87,7,8,2,0,2,0,41,59,59,8,0.15
87,7,8,2,0,2,0,41,59,61,9,0.15
87,7,8,2,0,2,0,41,58,59,10,0.15
88,6,3,1,1,1,1,33,33,33,0,0.15
88,6,3,1,1,1,1,33,42,44,1,0.15
88,6,3,1,1,1,1,33,45,48,2,0.15
88,6,3,1,1,1,1,33,48,50,3,0.15
88,6,3,1,1,1,1,33,47,49,4,0.15
88,6,3,1,1,1,1,33,48,50,5,0.15
88,6,3,1,1,1,1,33,49,48,6,0.15
88,6,3,1,1,1,1,33,48,50,7,0.15
88,6,3,1,1,1,1,33,47,49,8,0.15
88,6,3,1,1,1,1,33,46,49,9,0.15
88,6,3,1,1,1,1,33,46,47,10,0.15
89,9,8,2,0,2,0,57,57,57,0,0.15
89,9,8,2,0,2,0,57,66,66,1,0.15
89,9,8,2,0,2,0,57,66,66,2,0.15
89,9,8,2,0,2,0,57,66,66,3,0.15
89,9,8,2,0,2,0,57,66,66,4,0.15
89,9,8,2,0,2,0,57,66,66,5,0.15
89,9,8,2,0,2,0,57,66,66,6,0.15
89,9,8,2,0,2,0,57,66,66,7,0.15
89,9,8,2,0,2,0,57,66,66,8,0.15
89,9,8,2,0,2,0,57,66,66,9,0.15
89,9,8,2,0,2,0,57,66,66,10,0.15
90,7,5,1,1,1,1,43,43,43,0,0.15
90,7,5,1,1,1,1,43,56,55,1,0.15
90,7,5,1,1,1,1,43,61,59,2,0.15
90,7,5,1,1,1,1,43,62,62,3,0.15
90,7,5,1,1,1,1,43,62,63,4,0.15
90,7,5,1,1,1,1,43,61,62,5,0.15
90,7,5,1,1,1,1,43,61,65,6,0.15
90,7,5,1,1,1,1,43,61,62,7,0.15
90,7,5,1,1,1,1,43,61,63,8,0.15
90,7,5,1,1,1,1,43,63,63,9,0.15
90,7,5,1,1,1,1,43,63,62,10,0.15
91,8,4,3,1,3,1,49,49,49,0,0.15
91,8,4,3,1,3,1,49,63,65,1,0.15
91,8,4,3,1,3,1,49,66,66,2,0.15
91,8,4,3,1,3,1,49,66,66,3,0.15
91,8,4,3,1,3,1,49,66,66,4,0.15
91,8,4,3,1,3,1,49,66,66,5,0.15
91,8,4,3,1,3,1,49,66,66,6,0.15
91,8,4,3,1,3,1,49,66,66,7,0.15
91,8,4,3,1,3,1,49,66,66,8,0.15
91,8,4,3,1,3,1,49,66,66,9,0.15
91,8,4,3,1,3,1,49,66,66,10,0.15
92,6,8,0,1,0,1,30,30,30,0,0.15
92,6,8,0,1,0,1,30,40,39,1,0.15
92,6,8,0,1,0,1,30,43,42,2,0.15
92,6,8,0,1,0,1,30,43,44,3,0.15
92,6,8,0,1,0,1,30,44,43,4,0.15
92,6,8,0,1,0,1,30,45,43,5,0.15
92,6,8,0,1,0,1,30,45,43,6,0.15
92,6,8,0,1,0,1,30,44,44,7,0.15
92,6,8,0,1,0,1,30,44,43,8,0.15
92,6,8,0,1,0,1,30,46,44,9,0.15
92,6,8,0,1,0,1,30,44,42,10,0.15
93,10,13,0,3,0,3,64,64,64,0,0.15
93,10,13,0,3,0,3,64,66,66,1,0.15
93,10,13,0,3,0,3,64,66,66,2,0.15
93,10,13,0,3,0,3,64,66,66,3,0.15
93,10,13,0,3,0,3,64,66,66,4,0.15
93,10,13,0,3,0,3,64,66,66,5,0.15
93,10,13,0,3,0,3,64,66,66,6,0.15
93,10,13,0,3,0,3,64,66,66,7,0.15
93,10,13,0,3,0,3,64,66,66,8,0.15
93,10,13,0,3,0,3,64,66,66,9,0.15
93,10,13,0,3,0,3,64,66,66,10,0.15
94,2,4,1,1,1,1,2,2,2,0,0.15
94,2,4,1,1,1,1,2,4,2,1,0.15
94,2,4,1,1,1,1,2,4,4,2,0.15
94,2,4,1,1,1,1,2,5,4,3,0.15
94,2,4,1,1,1,1,2,6,3,4,0.15
94,2,4,1,1,1,1,2,4,3,5,0.15
94,2,4,1,1,1,1,2,3,2,6,0.15
94,2,4,1,1,1,1,2,4,2,7,0.15
94,2,4,1,1,1,1,2,4,4,8,0.15
94,2,4,1,1,1,1,2,3,4,9,0.15
94,2,4,1,1,1,1,2,4,4,10,0.15
95,6,8,2,0,2,0,30,30,30,0,0.15
95,6,8,2,0,2,0,30,39,38,1,0.15
95,6,8,2,0,2,0,30,42,43,2,0.15
95,6,8,2,0,2,0,30,43,44,3,0.15
95,6,8,2,0,2,0,30,44,44,4,0.15
95,6,8,2,0,2,0,30,45,45,5,0.15
95,6,8,2,0,2,0,30,45,42,6,0.15
95,6,8,2,0,2,0,30,44,44,7,0.15
95,6,8,2,0,2,0,30,44,44,8,0.15
95,6,8,2,0,2,0,30,44,44,9,0.15
95,6,8,2,0,2,0,30,43,44,10,0.15
96,9,10,1,2,1,2,55,55,55,0,0.15
96,9,10,1,2,1,2,55,66,66,1,0.15
